Frame,Time,Ball_X,Ball_Y,Ball_GridID,Ball_xT,Home_P1_X,Home_P1_Y,Home_P1_GridID,Home_P1_xT,Home_P2_X,Home_P2_Y,Home_P2_GridID,Home_P2_xT,Home_P3_X,Home_P3_Y,Home_P3_GridID,Home_P3_xT,Home_P4_X,Home_P4_Y,Home_P4_GridID,Home_P4_xT,Home_P5_X,Home_P5_Y,Home_P5_GridID,Home_P5_xT,Home_P6_X,Home_P6_Y,Home_P6_GridID,Home_P6_xT,Home_P7_X,Home_P7_Y,Home_P7_GridID,Home_P7_xT,Home_P8_X,Home_P8_Y,Home_P8_GridID,Home_P8_xT,Home_P9_X,Home_P9_Y,Home_P9_GridID,Home_P9_xT,Home_P10_X,Home_P10_Y,Home_P10_GridID,Home_P10_xT,Home_P11_X,Home_P11_Y,Home_P11_GridID,Home_P11_xT,Away_P1_X,Away_P1_Y,Away_P1_GridID,Away_P1_xT,Away_P2_X,Away_P2_Y,Away_P2_GridID,Away_P2_xT,Away_P3_X,Away_P3_Y,Away_P3_GridID,Away_P3_xT,Away_P4_X,Away_P4_Y,Away_P4_GridID,Away_P4_xT,Away_P5_X,Away_P5_Y,Away_P5_GridID,Away_P5_xT,Away_P6_X,Away_P6_Y,Away_P6_GridID,Away_P6_xT,Away_P7_X,Away_P7_Y,Away_P7_GridID,Away_P7_xT,Away_P8_X,Away_P8_Y,Away_P8_GridID,Away_P8_xT,Away_P9_X,Away_P9_Y,Away_P9_GridID,Away_P9_xT,Away_P10_X,Away_P10_Y,Away_P10_GridID,Away_P10_xT,Away_P11_X,Away_P11_Y,Away_P11_GridID,Away_P11_xT,Home_MAX_xT,Home_SUM_xT,Away_MAX_xT,Away_SUM_xT
21,2.1,0.64562,1.02235,7103,0.01172,0.13029,0.59794,4214,0.00192,0.42095,0.68603,4875,0.00606,0.36143,0.65426,4658,0.00458,0.35962,0.87088,6233,0.00281,0.67124,0.70868,5111,0.01522,0.61209,0.54985,3950,0.01091,0.41571,0.40221,2879,0.00563,0.43505,0.97132,6976,0.00322,0.546,0.94412,6778,0.00621,0.48314,0.87662,6246,0.00611,0.614,0.85676,6155,0.00895,0.65381,0.41985,3009,0.00412,0.59333,0.90162,6468,0.00527,0.384,0.55132,3926,0.01091,0.61095,0.66132,4685,0.00602,0.91133,0.64985,4716,0.00225,0.38581,0.84456,6026,0.00874,0.44676,0.96809,6872,0.00868,0.6101,1.06132,7100,0.00371,0.75286,0.91956,6590,0.00289,0.51552,0.43574,3100,0.00722,0.73095,0.59706,4277,0.00441,0.01522,0.07162,0.01091,0.06422
22,2.2,0.64648,1.02074,7103,0.01172,0.13029,0.59794,4214,0.00192,0.42143,0.68809,4875,0.00606,0.3619,0.65618,4659,0.00449,0.36,0.87103,6233,0.00281,0.67095,0.70985,5111,0.01522,0.61219,0.55265,3950,0.01091,0.41505,0.40529,2879,0.00563,0.43333,0.97088,6976,0.00322,0.54552,0.945,6778,0.00621,0.48276,0.87632,6246,0.00611,0.6139,0.85882,6155,0.00895,0.65381,0.42,3009,0.00412,0.59295,0.90309,6468,0.00527,0.384,0.55235,3926,0.01091,0.61086,0.66221,4790,0.0052,0.91133,0.65044,4716,0.00225,0.38552,0.84574,6026,0.00874,0.44629,0.96824,6872,0.00868,0.60962,1.05985,7100,0.00371,0.75286,0.92162,6590,0.00289,0.51514,0.43618,3100,0.00722,0.73114,0.59823,4277,0.00441,0.01522,0.07153,0.01091,0.0634
23,2.3,0.64743,1.01927,7103,0.01172,0.13038,0.59794,4214,0.00192,0.422,0.69,4875,0.00606,0.36248,0.65809,4659,0.00449,0.36038,0.87103,6233,0.00281,0.67057,0.71088,5111,0.01522,0.61229,0.55529,3950,0.01091,0.41448,0.40853,2879,0.00563,0.43162,0.97044,6871,0.0037,0.54524,0.94574,6778,0.00621,0.48238,0.87603,6246,0.00611,0.61381,0.86088,6155,0.00895,0.65381,0.42015,3009,0.00412,0.59267,0.90456,6468,0.00527,0.3841,0.55338,3926,0.01091,0.61086,0.66309,4790,0.0052,0.91143,0.65103,4716,0.00225,0.38543,0.84691,6026,0.00874,0.4459,0.96824,6872,0.00868,0.60914,1.05838,7099,0.00348,0.75295,0.92338,6590,0.00289,0.51486,0.43676,3100,0.00722,0.73143,0.59941,4277,0.00441,0.01522,0.07201,0.01091,0.06317
24,2.4,0.64857,1.01765,7104,0.0068,0.13038,0.59794,4214,0.00192,0.42257,0.69191,4980,0.00497,0.36305,0.66,4659,0.00449,0.36086,0.87118,6233,0.00281,0.67029,0.71191,5111,0.01522,0.61238,0.55809,3950,0.01091,0.4139,0.41162,2879,0.00563,0.4301,0.97,6871,0.0037,0.54495,0.94647,6778,0.00621,0.482,0.87574,6246,0.00611,0.61371,0.86294,6155,0.00895,0.6539,0.42015,3009,0.00412,0.59238,0.90588,6468,0.00527,0.38429,0.55441,3926,0.01091,0.61076,0.66412,4790,0.0052,0.91152,0.65147,4716,0.00225,0.38524,0.84794,6026,0.00874,0.44562,0.96838,6872,0.00868,0.60876,1.05691,7099,0.00348,0.75295,0.92515,6590,0.00289,0.51467,0.43721,3100,0.00722,0.73162,0.60044,4277,0.00441,0.01522,0.07092,0.01091,0.06317
25,2.5,0.6499,1.01603,7104,0.0068,0.13048,0.59779,4214,0.00192,0.42324,0.69382,4980,0.00497,0.36362,0.66176,4764,0.00534,0.36133,0.87118,6233,0.00281,0.67,0.71294,5111,0.01522,0.61257,0.56059,4055,0.00902,0.41343,0.41456,2984,0.00463,0.42867,0.96941,6871,0.0037,0.54486,0.94721,6778,0.00621,0.48171,0.87529,6246,0.00611,0.61371,0.86471,6155,0.00895,0.654,0.42015,3009,0.00412,0.59219,0.90735,6468,0.00527,0.38438,0.55529,3926,0.01091,0.61076,0.665,4790,0.0052,0.91162,0.65206,4716,0.00225,0.38514,0.84912,6026,0.00874,0.44543,0.96838,6872,0.00868,0.60838,1.05529,7099,0.00348,0.75305,0.92676,6695,0.00186,0.51438,0.43765,3100,0.00722,0.7319,0.60162,4277,0.00441,0.01522,0.06888,0.01091,0.06214
26,2.6,0.65133,1.01441,7104,0.0068,0.13067,0.59779,4214,0.00192,0.424,0.69574,4980,0.00497,0.36429,0.66338,4764,0.00534,0.3619,0.87103,6234,0.00435,0.66981,0.71382,5111,0.01522,0.61276,0.56309,4055,0.00902,0.41295,0.4175,2984,0.00463,0.42724,0.96897,6870,0.00415,0.54495,0.94794,6778,0.00621,0.48143,0.87485,6246,0.00611,0.61381,0.86647,6155,0.00895,0.6541,0.42,3009,0.00412,0.592,0.90868,6468,0.00527,0.38457,0.55618,3926,0.01091,0.61067,0.66588,4790,0.0052,0.91171,0.65235,4716,0.00225,0.38505,0.85015,6026,0.00874,0.44524,0.96838,6872,0.00868,0.608,1.05382,7099,0.00348,0.75314,0.92838,6695,0.00186,0.51419,0.43809,3099,0.0084,0.73219,0.60265,4277,0.00441,0.01522,0.07087,0.01091,0.06332
27,2.7,0.65286,1.01279,7104,0.0068,0.13076,0.59765,4214,0.00192,0.42476,0.69765,4980,0.00497,0.36495,0.665,4764,0.00534,0.36248,0.87088,6234,0.00435,0.66962,0.71471,5111,0.01522,0.61305,0.56559,4055,0.00902,0.41248,0.42044,2984,0.00463,0.426,0.96838,6870,0.00415,0.54505,0.94853,6778,0.00621,0.48124,0.87441,6246,0.00611,0.614,0.86824,6260,0.00874,0.65429,0.41985,3009,0.00412,0.59181,0.91,6468,0.00527,0.38486,0.55706,3926,0.01091,0.61067,0.66676,4790,0.0052,0.91181,0.65279,4716,0.00225,0.38505,0.85132,6026,0.00874,0.44524,0.96838,6872,0.00868,0.60762,1.05221,7099,0.00348,0.75324,0.92985,6695,0.00186,0.514,0.43838,3099,0.0084,0.73248,0.60368,4382,0.00349,0.01522,0.07066,0.01091,0.0624
28,2.8,0.65448,1.01103,7104,0.0068,0.13095,0.59735,4214,0.00192,0.42562,0.69956,4980,0.00497,0.36562,0.66662,4764,0.00534,0.36305,0.87074,6234,0.00435,0.66943,0.71544,5111,0.01522,0.61324,0.56794,4055,0.00902,0.4121,0.42324,2984,0.00463,0.42476,0.96794,6870,0.00415,0.54533,0.94897,6778,0.00621,0.48105,0.87397,6246,0.00611,0.61419,0.86971,6260,0.00874,0.65448,0.41971,3009,0.00412,0.59171,0.91118,6468,0.00527,0.38505,0.55779,3926,0.01091,0.61067,0.66765,4790,0.0052,0.9119,0.65309,4716,0.00225,0.38505,0.85235,6026,0.00874,0.44524,0.96824,6872,0.00868,0.60733,1.05059,7099,0.00348,0.75333,0.93132,6695,0.00186,0.51381,0.43868,3099,0.0084,0.73276,0.60471,4382,0.00349,0.01522,0.07066,0.01091,0.0624
29,2.9,0.65629,1.00912,7104,0.0068,0.13124,0.59721,4214,0.00192,0.42657,0.70132,4980,0.00497,0.36638,0.66809,4764,0.00534,0.36371,0.87059,6234,0.00435,0.66933,0.71618,5111,0.01522,0.61362,0.57015,4055,0.00902,0.41181,0.42603,2984,0.00463,0.42362,0.96735,6870,0.00415,0.54571,0.94956,6778,0.00621,0.48095,0.87338,6246,0.00611,0.61438,0.87132,6260,0.00874,0.65476,0.41941,3009,0.00412,0.59171,0.9125,6573,0.00412,0.38533,0.55868,3926,0.01091,0.61076,0.66853,4790,0.0052,0.912,0.65324,4716,0.00225,0.38514,0.85338,6131,0.00895,0.44533,0.96824,6872,0.00868,0.60705,1.04882,7099,0.00348,0.75352,0.93265,6695,0.00186,0.51362,0.43897,3099,0.0084,0.73314,0.60574,4382,0.00349,0.01522,0.07066,0.01091,0.06146
30,3.0,0.65829,1.00721,7105,0.00814,0.13143,0.59691,4214,0.00192,0.42752,0.70309,4980,0.00497,0.36705,0.66941,4764,0.00534,0.36438,0.87044,6234,0.00435,0.66924,0.71691,5111,0.01522,0.614,0.57235,4055,0.00902,0.41152,0.42882,3089,0.00571,0.42257,0.96691,6870,0.00415,0.54619,0.95,6778,0.00621,0.48086,0.87294,6246,0.00611,0.61476,0.87265,6260,0.00874,0.65505,0.41897,3009,0.00412,0.59171,0.91368,6573,0.00412,0.38571,0.55941,4031,0.00902,0.61076,0.66941,4790,0.0052,0.9121,0.65353,4716,0.00225,0.38524,0.85441,6131,0.00895,0.44543,0.96809,6872,0.00868,0.60676,1.04721,7099,0.00348,0.75362,0.93382,6695,0.00186,0.51343,0.43926,3099,0.0084,0.73352,0.60662,4383,0.00313,0.01522,0.07174,0.00902,0.05921
31,3.1,0.66038,1.00529,7105,0.00814,0.13171,0.59662,4214,0.00192,0.42867,0.705,4981,0.00555,0.36781,0.67074,4764,0.00534,0.36505,0.87015,6234,0.00435,0.66924,0.7175,5111,0.01522,0.61438,0.57441,4160,0.01138,0.41124,0.43132,3089,0.00571,0.42162,0.96632,6870,0.00415,0.54686,0.95044,6778,0.00621,0.48086,0.87235,6246,0.00611,0.61524,0.87397,6260,0.00874,0.65543,0.41853,3009,0.00412,0.59171,0.91485,6573,0.00412,0.386,0.56029,4031,0.00902,0.61086,0.67015,4790,0.0052,0.91229,0.65353,4716,0.00225,0.38533,0.85529,6131,0.00895,0.44562,0.96794,6872,0.00868,0.60657,1.04544,7099,0.00348,0.75381,0.935,6695,0.00186,0.51333,0.43941,3099,0.0084,0.734,0.6075,4383,0.00313,0.01522,0.07468,0.00902,0.05921
32,3.2,0.66257,1.00338,7105,0.00814,0.1319,0.59632,4214,0.00192,0.42981,0.70676,5086,0.00604,0.36857,0.67206,4764,0.00534,0.36581,0.86985,6234,0.00435,0.66933,0.71809,5111,0.01522,0.61495,0.57632,4160,0.01138,0.41105,0.43397,3089,0.00571,0.42067,0.96574,6870,0.00415,0.54762,0.95088,6778,0.00621,0.48086,0.87176,6246,0.00611,0.61571,0.87529,6260,0.00874,0.65581,0.41809,3009,0.00412,0.59181,0.91603,6573,0.00412,0.38638,0.56103,4031,0.00902,0.61105,0.67088,4790,0.0052,0.91248,0.65368,4716,0.00225,0.38552,0.85618,6131,0.00895,0.44581,0.96779,6872,0.00868,0.60638,1.04368,7099,0.00348,0.7541,0.93603,6695,0.00186,0.51314,0.43956,3099,0.0084,0.73448,0.60838,4383,0.00313,0.01522,0.07517,0.00902,0.05921
33,3.3,0.66495,1.00088,7105,0.00814,0.13219,0.59588,4214,0.00192,0.43095,0.70838,5086,0.00604,0.36943,0.67324,4764,0.00534,0.36667,0.86941,6234,0.00435,0.66943,0.71853,5111,0.01522,0.61543,0.57809,4160,0.01138,0.41095,0.43632,3089,0.00571,0.4199,0.96515,6870,0.00415,0.54848,0.95118,6778,0.00621,0.48095,0.87118,6246,0.00611,0.61629,0.87647,6260,0.00874,0.65619,0.41735,3009,0.00412,0.592,0.91706,6573,0.00412,0.38686,0.56176,4031,0.00902,0.61114,0.67176,4790,0.0052,0.91267,0.65368,4716,0.00225,0.38571,0.85721,6131,0.00895,0.4461,0.96765,6872,0.00868,0.60629,1.04191,7099,0.00348,0.75429,0.93706,6695,0.00186,0.51305,0.43956,3099,0.0084,0.73495,0.60912,4383,0.00313,0.01522,0.07517,0.00902,0.05921
34,3.4,0.66752,0.99853,7106,0.00918,0.13248,0.59559,4214,0.00192,0.43229,0.71015,5086,0.00604,0.37019,0.67441,4764,0.00534,0.36752,0.86912,6234,0.00435,0.66962,0.71897,5111,0.01522,0.61609,0.57971,4160,0.01138,0.41076,0.43868,3089,0.00571,0.41914,0.96441,6870,0.00415,0.54943,0.95147,6778,0.00621,0.48114,0.87059,6246,0.00611,0.61705,0.8775,6260,0.00874,0.65667,0.41676,3009,0.00412,0.59219,0.91809,6573,0.00412,0.38724,0.56235,4031,0.00902,0.61133,0.67235,4790,0.0052,0.91295,0.65368,4716,0.00225,0.3859,0.85794,6131,0.00895,0.44648,0.96735,6872,0.00868,0.60619,1.04,7099,0.00348,0.75457,0.93794,6695,0.00186,0.51295,0.43956,3099,0.0084,0.73543,0.60985,4383,0.00313,0.01522,0.07517,0.00902,0.05921
35,3.5,0.67029,0.99588,7106,0.00918,0.13267,0.595,4214,0.00192,0.43362,0.71176,5086,0.00604,0.37105,0.67544,4764,0.00534,0.36838,0.86868,6234,0.00435,0.66981,0.71941,5111,0.01522,0.61676,0.58118,4160,0.01138,0.41076,0.44088,3089,0.00571,0.41848,0.96382,6869,0.00407,0.55048,0.95176,6778,0.00621,0.48133,0.86985,6246,0.00611,0.61781,0.87853,6260,0.00874,0.65714,0.41588,3010,0.00495,0.59248,0.91912,6573,0.00412,0.38771,0.56309,4031,0.00902,0.61152,0.67309,4790,0.0052,0.91324,0.65353,4716,0.00225,0.38619,0.85882,6131,0.00895,0.44676,0.96706,6872,0.00868,0.6061,1.03809,7099,0.00348,0.75486,0.93868,6695,0.00186,0.51286,0.43956,3099,0.0084,0.736,0.61044,4383,0.00313,0.01522,0.07509,0.00902,0.06004
36,3.6,0.67314,0.99324,7106,0.00918,0.13295,0.59456,4214,0.00192,0.43514,0.71353,5086,0.00604,0.3719,0.67632,4765,0.00446,0.36924,0.86809,6234,0.00435,0.67019,0.71971,5111,0.01522,0.61752,0.58265,4160,0.01138,0.41067,0.44309,3194,0.00842,0.4179,0.96309,6869,0.00407,0.55171,0.95191,6778,0.00621,0.48162,0.86926,6246,0.00611,0.61876,0.87941,6260,0.00874,0.65771,0.41515,3010,0.00495,0.59286,0.92015,6573,0.00412,0.38819,0.56368,4031,0.00902,0.61181,0.67368,4790,0.0052,0.91352,0.65338,4716,0.00225,0.38648,0.85956,6131,0.00895,0.44714,0.96676,6872,0.00868,0.6061,1.03618,7099,0.00348,0.75514,0.93941,6695,0.00186,0.51276,0.43941,3099,0.0084,0.73657,0.61103,4383,0.00313,0.01522,0.07692,0.00902,0.06004
37,3.7,0.67629,0.99044,7107,0.01097,0.13314,0.59397,4214,0.00192,0.43667,0.715,5086,0.00604,0.37276,0.67721,4870,0.00478,0.37019,0.8675,6129,0.00366,0.67057,0.72,5111,0.01522,0.61829,0.58397,4160,0.01138,0.41067,0.445,3194,0.00842,0.41733,0.96221,6869,0.00407,0.55305,0.95206,6779,0.00668,0.4819,0.86853,6246,0.00611,0.61981,0.88029,6261,0.00991,0.65838,0.41412,3010,0.00495,0.59324,0.92103,6573,0.00412,0.38876,0.56441,4031,0.00902,0.61209,0.67426,4790,0.0052,0.9139,0.65324,4716,0.00225,0.38676,0.86015,6131,0.00895,0.44752,0.96632,6872,0.00868,0.6061,1.03412,7099,0.00348,0.75552,0.94015,6695,0.00186,0.51267,0.43912,3099,0.0084,0.73724,0.61147,4383,0.00313,0.01522,0.07819,0.00902,0.06004
38,3.8,0.67952,0.9875,7107,0.01097,0.13333,0.59338,4214,0.00192,0.43829,0.71662,5087,0.00609,0.37362,0.67794,4870,0.00478,0.37124,0.86676,6129,0.00366,0.67105,0.72029,5111,0.01522,0.61914,0.58515,4161,0.00996,0.41067,0.44691,3194,0.00842,0.41686,0.96147,6869,0.00407,0.55448,0.95221,6779,0.00668,0.48229,0.86779,6246,0.00611,0.62095,0.88103,6261,0.00991,0.65905,0.41309,3010,0.00495,0.59371,0.92191,6573,0.00412,0.38933,0.565,4031,0.00902,0.61238,0.67471,4790,0.0052,0.91429,0.65294,4717,0.00158,0.38714,0.86074,6131,0.00895,0.4479,0.96588,6873,0.00639,0.60619,1.03206,7099,0.00348,0.75581,0.94059,6695,0.00186,0.51257,0.43882,3099,0.0084,0.7379,0.61176,4383,0.00313,0.01522,0.07682,0.00902,0.05708
39,3.9,0.68295,0.98441,7002,0.01522,0.13343,0.59265,4215,0.00273,0.4401,0.71809,5087,0.00609,0.37448,0.67853,4870,0.00478,0.37219,0.86603,6130,0.00404,0.67171,0.72044,5111,0.01522,0.62009,0.58618,4161,0.00996,0.41076,0.44868,3194,0.00842,0.41648,0.96059,6869,0.00407,0.556,0.95221,6779,0.00668,0.48267,0.86706,6141,0.00627,0.62229,0.88176,6261,0.00991,0.65971,0.41191,3010,0.00495,0.59429,0.92279,6573,0.00412,0.3899,0.56544,4031,0.00902,0.61276,0.67529,4790,0.0052,0.91467,0.65279,4717,0.00158,0.38752,0.86118,6131,0.00895,0.44838,0.96529,6873,0.00639,0.60638,1.02985,7099,0.00348,0.75629,0.94103,6695,0.00186,0.51248,0.43838,3099,0.0084,0.73857,0.61206,4383,0.00313,0.01522,0.07817,0.00902,0.05708
40,4.0,0.68648,0.98118,7003,0.00988,0.13362,0.59191,4215,0.00273,0.4419,0.71956,5087,0.00609,0.37533,0.67912,4870,0.00478,0.37333,0.86529,6130,0.00404,0.67238,0.72059,5111,0.01522,0.62114,0.58706,4161,0.00996,0.41086,0.45029,3194,0.00842,0.41619,0.95956,6869,0.00407,0.55762,0.95221,6779,0.00668,0.48305,0.86632,6141,0.00627,0.62362,0.88235,6366,0.00944,0.66048,0.41074,2905,0.00441,0.59486,0.92353,6573,0.00412,0.39057,0.56588,4032,0.00938,0.61314,0.67559,4790,0.0052,0.91505,0.6525,4717,0.00158,0.388,0.86162,6131,0.00895,0.44876,0.96471,6873,0.00639,0.60657,1.02765,7099,0.00348,0.75667,0.94147,6800,0.00228,0.51238,0.43794,3099,0.0084,0.73933,0.61235,4383,0.00313,0.01522,0.0777,0.00938,0.05732
41,4.1,0.69019,0.97765,7003,0.00988,0.13371,0.59103,4215,0.00273,0.4439,0.72103,5192,0.0073,0.37629,0.67956,4870,0.00478,0.37438,0.86441,6130,0.00404,0.67324,0.72088,5216,0.0208,0.62219,0.58794,4161,0.00996,0.41095,0.45162,3194,0.00842,0.416,0.95868,6869,0.00407,0.55943,0.95206,6779,0.00668,0.48352,0.86544,6141,0.00627,0.62514,0.88294,6366,0.00944,0.66133,0.40941,2905,0.00441,0.59562,0.92426,6573,0.00412,0.39124,0.56647,4032,0.00938,0.61343,0.67603,4790,0.0052,0.91543,0.65206,4717,0.00158,0.38838,0.86191,6131,0.00895,0.44914,0.96397,6873,0.00639,0.60676,1.02515,7099,0.00348,0.75705,0.94176,6800,0.00228,0.51229,0.43735,3099,0.0084,0.7401,0.61235,4383,0.00313,0.0208,0.08449,0.00938,0.05732
42,4.2,0.694,0.97397,7003,0.00988,0.13381,0.59029,4215,0.00273,0.4459,0.72235,5192,0.0073,0.37705,0.68,4870,0.00478,0.37552,0.86338,6130,0.00404,0.67419,0.72118,5216,0.0208,0.62324,0.58853,4266,0.01197,0.41095,0.45279,3194,0.00842,0.41581,0.95765,6869,0.00407,0.56124,0.95206,6779,0.00668,0.484,0.86441,6141,0.00627,0.62667,0.88324,6366,0.00944,0.6621,0.40794,2905,0.00441,0.59629,0.925,6573,0.00412,0.39181,0.56691,4032,0.00938,0.61381,0.67618,4790,0.0052,0.91581,0.65191,4717,0.00158,0.38895,0.86191,6131,0.00895,0.44943,0.96324,6873,0.00639,0.60705,1.02279,7099,0.00348,0.75752,0.94176,6800,0.00228,0.5121,0.43662,3099,0.0084,0.74086,0.6125,4383,0.00313,0.0208,0.0865,0.00938,0.05732
43,4.3,0.6979,0.96985,6899,0.00202,0.1341,0.58927,4215,0.00273,0.448,0.72353,5193,0.00767,0.3781,0.68029,4870,0.00478,0.37676,0.86235,6130,0.00404,0.67514,0.72132,5216,0.0208,0.62429,0.58912,4266,0.01197,0.41105,0.45397,3194,0.00842,0.4159,0.95647,6869,0.00407,0.56324,0.95162,6780,0.0066,0.48448,0.86353,6141,0.00627,0.62829,0.88353,6366,0.00944,0.66295,0.40647,2905,0.00441,0.59695,0.92559,6573,0.00412,0.39267,0.56721,4032,0.00938,0.61438,0.67632,4790,0.0052,0.916,0.65132,4717,0.00158,0.38943,0.86191,6131,0.00895,0.44971,0.9625,6873,0.00639,0.60743,1.02029,7099,0.00348,0.758,0.94176,6800,0.00228,0.5121,0.43588,3099,0.0084,0.74162,0.61235,4383,0.00313,0.0208,0.08679,0.00938,0.05732
44,4.4,0.70181,0.96559,6899,0.00202,0.13429,0.58838,4215,0.00273,0.45019,0.72485,5193,0.00767,0.37914,0.68044,4870,0.00478,0.378,0.86132,6130,0.00404,0.67638,0.72162,5217,0.01623,0.62552,0.58956,4266,0.01197,0.41124,0.455,3194,0.00842,0.416,0.95515,6764,0.00315,0.56533,0.95132,6780,0.0066,0.48505,0.86265,6141,0.00627,0.63009,0.88397,6367,0.0099,0.664,0.40485,2905,0.00441,0.59781,0.92618,6573,0.00412,0.39362,0.56765,4032,0.00938,0.61486,0.67618,4790,0.0052,0.91629,0.65103,4717,0.00158,0.39,0.86206,6131,0.00895,0.45,0.96176,6873,0.00639,0.6079,1.01765,7099,0.00348,0.75867,0.94191,6800,0.00228,0.51219,0.43515,3099,0.0084,0.74267,0.61235,4383,0.00313,0.01623,0.08176,0.00938,0.05732
45,4.5,0.70581,0.96074,6900,0.00183,0.13438,0.5875,4110,0.00196,0.45248,0.72588,5193,0.00767,0.38038,0.68044,4870,0.00478,0.37924,0.86,6130,0.00404,0.67781,0.72191,5217,0.01623,0.62686,0.59029,4266,0.01197,0.41162,0.45603,3299,0.00539,0.41619,0.95397,6764,0.00315,0.56743,0.95074,6780,0.0066,0.48562,0.86162,6141,0.00627,0.63219,0.88471,6367,0.0099,0.66505,0.40309,2905,0.00441,0.59867,0.92676,6678,0.00353,0.39457,0.56809,4032,0.00938,0.61543,0.67618,4790,0.0052,0.91657,0.65073,4717,0.00158,0.39057,0.86206,6132,0.00913,0.45029,0.96088,6873,0.00639,0.60838,1.01515,7099,0.00348,0.75933,0.94206,6800,0.00228,0.51229,0.43412,3099,0.0084,0.74381,0.61235,4384,0.00281,0.01623,0.07796,0.00938,0.05659
46,4.6,0.7099,0.95559,6795,0.00187,0.13457,0.58662,4110,0.00196,0.45476,0.72691,5193,0.00767,0.38171,0.68015,4871,0.00484,0.38057,0.85868,6130,0.00404,0.67943,0.72221,5217,0.01623,0.62829,0.59088,4266,0.01197,0.41219,0.45691,3299,0.00539,0.41638,0.95265,6764,0.00315,0.56971,0.95015,6780,0.0066,0.48619,0.86044,6142,0.00749,0.63457,0.88544,6367,0.0099,0.66619,0.40118,2905,0.00441,0.59962,0.92706,6678,0.00353,0.39552,0.56868,4032,0.00938,0.6159,0.67618,4790,0.0052,0.91676,0.65059,4717,0.00158,0.39114,0.86206,6132,0.00913,0.45076,0.95956,6873,0.00639,0.60876,1.01294,7099,0.00348,0.76,0.94206,6800,0.00228,0.51238,0.43294,3099,0.0084,0.74495,0.61206,4384,0.00281,0.01623,0.07924,0.00938,0.05659
47,4.7,0.71429,0.94941,6796,0.00179,0.13467,0.58588,4110,0.00196,0.45705,0.72765,5193,0.00767,0.38314,0.67985,4871,0.00484,0.3819,0.85735,6131,0.00466,0.68105,0.7225,5217,0.01623,0.62981,0.59147,4267,0.0134,0.41286,0.45765,3299,0.00539,0.41676,0.95132,6764,0.00315,0.57219,0.94926,6781,0.00806,0.48705,0.85926,6142,0.00749,0.63714,0.88603,6367,0.0099,0.66743,0.39941,2906,0.00403,0.60076,0.92706,6679,0.00344,0.39648,0.56926,4032,0.00938,0.61648,0.67632,4790,0.0052,0.91676,0.65029,4717,0.00158,0.39162,0.86221,6132,0.00913,0.45133,0.95824,6873,0.00639,0.60933,1.01074,7099,0.00348,0.76067,0.94176,6800,0.00228,0.51238,0.43176,3099,0.0084,0.74638,0.61191,4384,0.00281,0.01623,0.08275,0.00938,0.05612
48,4.8,0.71876,0.94294,6796,0.00179,0.13486,0.58515,4110,0.00196,0.45924,0.72824,5194,0.00677,0.38476,0.67941,4871,0.00484,0.38324,0.85603,6131,0.00466,0.68286,0.72279,5217,0.01623,0.63152,0.59206,4267,0.0134,0.41362,0.45809,3299,0.00539,0.41714,0.95015,6764,0.00315,0.57476,0.94824,6781,0.00806,0.488,0.85824,6142,0.00749,0.6401,0.88647,6368,0.01023,0.66886,0.3975,2906,0.00403,0.602,0.92676,6679,0.00344,0.39743,0.56956,4032,0.00938,0.61714,0.67647,4895,0.00484,0.91676,0.65015,4717,0.00158,0.39219,0.86221,6132,0.00913,0.45219,0.95662,6873,0.00639,0.6101,1.00838,7100,0.00371,0.76133,0.94118,6695,0.00186,0.51238,0.43044,3099,0.0084,0.74781,0.61162,4384,0.00281,0.01623,0.08218,0.00938,0.05557
49,4.9,0.72257,0.935,6691,0.00194,0.13514,0.58471,4110,0.00196,0.46152,0.72853,5194,0.00677,0.38638,0.67868,4871,0.00484,0.38457,0.85471,6131,0.00466,0.68486,0.72279,5217,0.01623,0.63333,0.5925,4267,0.0134,0.41467,0.45838,3299,0.00539,0.41771,0.94882,6764,0.00315,0.57752,0.94721,6781,0.00806,0.48933,0.85706,6142,0.00749,0.64333,0.88691,6368,0.01023,0.67038,0.39544,2801,0.00479,0.60352,0.92618,6574,0.00536,0.39829,0.56985,4032,0.00938,0.61781,0.67662,4895,0.00484,0.91686,0.65029,4717,0.00158,0.39276,0.86221,6132,0.00913,0.45324,0.95485,6768,0.00621,0.61095,1.00618,7100,0.00371,0.7619,0.94029,6696,0.00216,0.51238,0.42897,3099,0.0084,0.74952,0.61118,4384,0.00281,0.01623,0.08218,0.00938,0.05837
